"","site","year","plot","plotCTI","plotCPI"
"826","McL Ann",2007,"63",14.1983423373493,665.732276192446
"827","McL Ann",2007,"64",14.7770950126384,598.338404042934
"828","McL Ann",2007,"65",15.100676457171,559.328814492548
"829","McL Ann",2007,"66",15.2357086829561,537.864877678141
"830","McL Ann",2007,"67",15.0526024773383,562.380953467355
"831","McL Ann",2007,"68",14.4157707003717,634.487918454835
"832","McL Ann",2007,"69",15.120813152126,572.981933619514
"833","McL Ann",2007,"70",14.881921244935,595.467484243575
"834","McL Ann",2007,"71",14.2780666165325,663.605114588235
"835","McL Ann",2007,"72",14.3423065448847,656.30265343134
"836","McL Ann",2007,"73",14.4234857351695,630.424480365585
"837","McL Ann",2007,"74",14.4168891118676,650.849137746586
"838","McL Ann",2007,"75",14.8312733687027,598.068843405008
"839","McL Ann",2007,"76",14.989639703546,590.990730481633
"840","McL Ann",2007,"77",14.2324244068705,682.517679789632
"841","McL Ann",2007,"78",14.377099335456,657.467042976278
"842","McL Ann",2007,"79",14.0513013411309,684.470797651065
"843","McL Ann",2007,"80",13.5251291537366,680.862323616192
"844","McL Ann",2008,"17",15.1908408364659,556.364160557323
"845","McL Ann",2008,"25",14.6918271956639,611.812234376488
"846","McL Ann",2008,"34",15.4803334469392,511.083271067403
"847","McL Ann",2008,"35",15.0693369052411,580.95204710217
"848","McL Ann",2008,"36",14.9266945823038,586.215658696202
"849","McL Ann",2008,"37",15.3103304982619,539.323086875236
"850","McL Ann",2008,"38",14.4792611561497,644.899667255192
"851","McL Ann",2008,"39",13.8599146993659,710.451076914332
"852","McL Ann",2008,"40",14.419345980654,660.362320146107
"853","McL Ann",2008,"41",15.1432984068169,547.224819714703
"854","McL Ann",2008,"42",15.2700121667801,546.458500415977
"855","McL Ann",2008,"43",15.1711255611588,538.5521207043
"856","McL Ann",2008,"50",15.3960852408553,515.513141318582
"857","McL Ann",2008,"51",14.9892972563958,563.683782477709
"858","McL Ann",2008,"52",14.9263796270065,586.128837988105
"859","McL Ann",2008,"53",15.2179558260613,538.965612970282
"860","McL Ann",2008,"54",14.8145756156699,603.597124163312
"861","McL Ann",2008,"56",15.1912678528141,574.219057247614
"862","McL Ann",2008,"57",14.1246888534977,677.551962909164
"863","McL Ann",2008,"58",14.7653941708938,605.18588461042
"864","McL Ann",2008,"59",14.9170061238746,592.212864233525
"865","McL Ann",2008,"60",14.6627050616374,613.297845568331
"866","McL Ann",2008,"61",14.2197092430823,678.347583777678
"867","McL Ann",2008,"62",15.086944069715,575.135214055373
"868","McL Ann",2008,"63",14.6132018112922,617.186595888489
"869","McL Ann",2008,"64",14.6393120452025,621.501884071252
"870","McL Ann",2008,"65",15.1559379803127,552.828078537274
"871","McL Ann",2008,"66",15.3520478451393,521.203034242215
"872","McL Ann",2008,"67",15.0833830653872,555.372965711014
"873","McL Ann",2008,"68",14.8060325441858,605.675179756962
"874","McL Ann",2008,"69",15.2029007998705,547.138185989305
"875","McL Ann",2008,"70",14.8565873517759,605.596965244899
"876","McL Ann",2008,"71",14.6918641075671,614.471454343114
"877","McL Ann",2008,"72",14.6622771537289,616.89189145262
"878","McL Ann",2008,"73",14.2937674147362,635.48258382122
"879","McL Ann",2008,"74",14.4716501831105,638.934368878509
"880","McL Ann",2008,"75",15.0949308749619,568.662065979702
"881","McL Ann",2008,"76",15.0664959085487,579.05088128987
"882","McL Ann",2008,"77",14.2848817864022,660.123194819214
"883","McL Ann",2008,"78",14.2375230007356,668.571962259889
"884","McL Ann",2008,"79",13.8424416863724,708.348357041236
"885","McL Ann",2008,"80",13.2963302852157,663.622885366186
"886","McL Ann",2009,"17",15.1668707715252,577.512146727828
"887","McL Ann",2009,"25",14.7921127124495,614.726043813771
"888","McL Ann",2009,"34",14.7008220262111,636.983013451673
"889","McL Ann",2009,"35",14.9384740260771,613.224270220481
"890","McL Ann",2009,"36",14.8893880850839,602.252140194662
"891","McL Ann",2009,"37",15.2146341150788,547.580673003659
"892","McL Ann",2009,"38",14.755033258183,618.076841006085
"893","McL Ann",2009,"39",14.1248047838221,686.384012929009
"894","McL Ann",2009,"40",14.5932695828136,634.434158425562
"895","McL Ann",2009,"41",15.0551143977712,558.000821310183
"896","McL Ann",2009,"42",15.2961090549222,548.036486988546
"897","McL Ann",2009,"43",15.0933220154205,560.922080536287
"898","McL Ann",2009,"50",15.3694596741301,521.980493987818
"899","McL Ann",2009,"51",14.9062744170621,566.968710329869
"900","McL Ann",2009,"52",14.8816960573322,592.581857040502
"901","McL Ann",2009,"53",15.0553292192702,560.858851538879
"902","McL Ann",2009,"54",14.6456268183769,634.271273629209
"903","McL Ann",2009,"56",15.127715114393,592.261114394939
"904","McL Ann",2009,"57",14.7407456802009,614.88754387906
"905","McL Ann",2009,"58",14.9179624398189,584.760585454952
"906","McL Ann",2009,"59",14.9999923241916,576.295049982448
"907","McL Ann",2009,"60",15.0203988159641,567.087597283807
"908","McL Ann",2009,"61",14.5651785013588,641.856144898175
"909","McL Ann",2009,"62",14.9489814394788,589.716791929481
"910","McL Ann",2009,"63",14.810745111402,600.701586034635
"911","McL Ann",2009,"64",14.6982352388743,614.773695598071
"912","McL Ann",2009,"65",15.2839892424101,536.979577622485
"913","McL Ann",2009,"66",15.3778087443826,517.433546990949
"914","McL Ann",2009,"67",15.1496583253565,547.507247508709
"915","McL Ann",2009,"68",15.0488654527623,579.422245976986
"916","McL Ann",2009,"69",15.1517135544141,554.337029695161
"917","McL Ann",2009,"70",14.9197976727446,588.520137201618
"918","McL Ann",2009,"71",14.6087321756861,625.285132518446
"919","McL Ann",2009,"72",14.6077417690077,633.219729459467
"920","McL Ann",2009,"73",14.5870852399618,621.196921927536
"921","McL Ann",2009,"74",14.5967634303903,636.48764890999
"922","McL Ann",2009,"75",14.9149705688375,600.706225820472
"923","McL Ann",2009,"76",14.9216108552202,588.702088736802
"924","McL Ann",2009,"77",14.3173620309048,667.625490776874
"925","McL Ann",2009,"78",14.6321293451899,621.344905869078
"926","McL Ann",2009,"79",14.745255022414,603.633700239696
"927","McL Ann",2009,"80",13.919535028646,673.803966580456
"928","McL Ann",2010,"17",15.0759155853684,627.514497096035
"929","McL Ann",2010,"25",15.2414733812179,538.935231344873
"930","McL Ann",2010,"34",14.7340610104891,635.607642082241
"931","McL Ann",2010,"35",14.8743270138998,615.728612079566
"932","McL Ann",2010,"36",14.8460107207006,621.129196671056
"933","McL Ann",2010,"37",15.048677551009,589.00422874939
"934","McL Ann",2010,"38",14.9192491631105,606.629103181452
"935","McL Ann",2010,"39",14.1260957967216,682.658104092217
"936","McL Ann",2010,"40",14.9097494975458,586.229544847974
"937","McL Ann",2010,"41",14.9654324752355,573.855259116125
"938","McL Ann",2010,"42",15.2393155649142,551.501423734748
"939","McL Ann",2010,"43",15.1695076031475,543.240470016792
"940","McL Ann",2010,"50",15.4159115728226,515.667250914025
"941","McL Ann",2010,"51",14.9882430270204,576.829266210851
"942","McL Ann",2010,"52",15.0356804036796,569.074053862224
"943","McL Ann",2010,"53",14.81048458999,588.856267738888
"944","McL Ann",2010,"54",14.1567692641547,694.642352031207
"945","McL Ann",2010,"56",15.1450640367774,593.00818177281
"946","McL Ann",2010,"57",14.8564893761093,599.203364858418
"947","McL Ann",2010,"58",14.908693216877,617.521670873869
"948","McL Ann",2010,"59",14.7961052103356,603.002559766981
"949","McL Ann",2010,"60",14.6776099665074,615.735779947857
"950","McL Ann",2010,"61",14.8943273837605,594.967359934035
"951","McL Ann",2010,"62",14.9281888821057,602.762493926142
"952","McL Ann",2010,"63",14.8205450434792,612.299331384487
"953","McL Ann",2010,"64",14.9483259019969,590.575830018187
"954","McL Ann",2010,"65",15.1620710894513,556.629692779085
"955","McL Ann",2010,"66",15.4519834263589,508.670418455742
"956","McL Ann",2010,"67",15.045199926252,554.691142025605
"957","McL Ann",2010,"68",14.7911395924457,613.571542463519
"958","McL Ann",2010,"69",14.9682115435359,587.172892192718
"959","McL Ann",2010,"70",14.9465533618019,601.266157229453
"960","McL Ann",2010,"71",14.6758585091639,619.632003973769
"961","McL Ann",2010,"72",14.696728539674,613.37535826291
"962","McL Ann",2010,"73",14.6853716974057,618.765933433337
"963","McL Ann",2010,"74",14.9672689216334,598.997224099637
"964","McL Ann",2010,"75",15.1151440549374,573.713752585936
"965","McL Ann",2010,"76",15.091763396581,574.76508176754
"966","McL Ann",2010,"77",14.4066842156144,667.413708288714
"967","McL Ann",2010,"78",14.6542149010814,654.457941536319
"968","McL Ann",2010,"79",14.3858328088005,645.183323845331
"969","McL Ann",2010,"80",13.4939591824076,660.450548834049
"970","McL Ann",2011,"17",15.1484306661906,564.94399698221
"971","McL Ann",2011,"25",15.167326384779,570.225635071978
"972","McL Ann",2011,"34",14.4997528783021,647.054787920959
"973","McL Ann",2011,"35",14.6777917586052,632.308656036239
"974","McL Ann",2011,"36",14.8926641929723,597.453399829262
"975","McL Ann",2011,"37",15.1881163565954,552.321445248052
"976","McL Ann",2011,"38",14.8516914486018,602.743215342991
"977","McL Ann",2011,"39",14.0713443149016,680.013751688684
"978","McL Ann",2011,"40",14.5995983863728,635.863149170999
"979","McL Ann",2011,"41",15.1933153094679,539.427299955487
"980","McL Ann",2011,"42",14.9449411083759,596.807536988572
"981","McL Ann",2011,"43",14.8990500340042,587.65932200522
"982","McL Ann",2011,"50",15.4929195540868,528.476079847718
"983","McL Ann",2011,"51",15.1873419103034,557.11945907466
"984","McL Ann",2011,"52",14.8964494009381,596.422115003753
"985","McL Ann",2011,"53",14.9946320037903,576.345779096466
"986","McL Ann",2011,"54",14.8575002434205,607.335527071334
"987","McL Ann",2011,"56",14.6619888423723,645.338312719426
"988","McL Ann",2011,"57",14.4529832952221,641.911865637762
"989","McL Ann",2011,"58",14.5588855152795,638.077752101451
"990","McL Ann",2011,"59",14.6501545457872,627.999114011236
"991","McL Ann",2011,"60",14.5056524314566,638.478515710977
"992","McL Ann",2011,"61",14.8804534918289,607.737367266885
"993","McL Ann",2011,"62",14.9422402952307,588.396237444779
"994","McL Ann",2011,"63",14.8808591583314,587.961283412661
"995","McL Ann",2011,"64",14.8786787490142,600.176862321428
"996","McL Ann",2011,"65",15.1165437601903,572.110117366199
"997","McL Ann",2011,"66",15.028227849967,570.782888748085
"998","McL Ann",2011,"67",15.2077407685217,557.738697941413
"999","McL Ann",2011,"68",15.0747582295402,586.508662717044
"1000","McL Ann",2011,"69",14.8782383121022,619.746959355985
"1001","McL Ann",2011,"70",15.1110654958902,567.215708222346
"1002","McL Ann",2011,"71",14.6999357514597,610.311100586301
"1003","McL Ann",2011,"72",14.6004864155987,628.852038840289
"1004","McL Ann",2011,"73",14.8314482519695,605.635703829641
"1005","McL Ann",2011,"74",14.5518828871103,641.489468561076
"1006","McL Ann",2011,"75",15.0117549689354,585.883636442266
"1007","McL Ann",2011,"76",15.2327468586067,561.221591890789
"1008","McL Ann",2011,"77",15.0910011905337,577.899744686863
"1009","McL Ann",2011,"78",14.5731012843371,626.944613446261
"1010","McL Ann",2011,"79",14.4258911008706,637.422846786668
"1011","McL Ann",2011,"80",14.380984137189,646.182120075056
"1012","McL Ann",2012,"17",14.9644509817122,582.01106982887
"1013","McL Ann",2012,"25",15.2237924189745,569.6128145766
"1014","McL Ann",2012,"34",14.4735273594133,644.476717797074
"1015","McL Ann",2012,"35",14.7287387609394,609.150519119852
"1016","McL Ann",2012,"36",15.6342560982536,488.296390589344
"1017","McL Ann",2012,"37",15.5217528744452,508.839946932554
"1018","McL Ann",2012,"38",14.9931704492974,587.628114698323
"1019","McL Ann",2012,"39",14.1642815065926,672.579357723924
"1020","McL Ann",2012,"40",14.4709024264544,652.613277432684
"1021","McL Ann",2012,"41",15.0326737778561,569.777117501504
"1022","McL Ann",2012,"42",15.1081622228152,593.156485853099
"1023","McL Ann",2012,"43",14.4317771818494,661.396252079963
"1024","McL Ann",2012,"50",15.3822925236008,523.311440822891
"1025","McL Ann",2012,"51",15.3066710465365,532.246410073517
"1026","McL Ann",2012,"52",15.1784390228346,556.864634264378
"1027","McL Ann",2012,"53",14.2235831785083,630.682588022353
"1028","McL Ann",2012,"54",14.7436463910418,612.580461354087
"1029","McL Ann",2012,"56",15.2063472237068,572.493730500982
"1030","McL Ann",2012,"57",14.9363856575577,579.906028136355
"1031","McL Ann",2012,"58",14.758194570539,604.218403673364
"1032","McL Ann",2012,"59",14.5850961379315,626.084905514084
"1033","McL Ann",2012,"60",14.5340292134387,639.44406972288
"1034","McL Ann",2012,"61",14.1280198522821,687.445475719909
"1035","McL Ann",2012,"62",15.3201869797333,524.560071712211
"1036","McL Ann",2012,"63",15.1272747918607,544.150900041556
"1037","McL Ann",2012,"64",14.8074883758223,594.82513807594
"1038","McL Ann",2012,"65",15.1690612122279,547.627963163097
"1039","McL Ann",2012,"66",15.078266678066,553.217194692351
"1040","McL Ann",2012,"67",15.0919199073318,566.716372253453
"1041","McL Ann",2012,"68",14.1189986277291,628.465550772073
"1042","McL Ann",2012,"69",15.2329842719988,573.409317846301
"1043","McL Ann",2012,"70",15.4743025067415,525.183686191657
"1044","McL Ann",2012,"71",14.5310337450971,638.501203570051
"1045","McL Ann",2012,"72",14.5507861769903,639.973735306802
"1046","McL Ann",2012,"73",14.4635335651768,672.194966618064
"1047","McL Ann",2012,"74",14.904934663147,604.88813375925
"1048","McL Ann",2012,"75",14.8607464559814,606.808484907599
"1049","McL Ann",2012,"76",15.3259742347951,554.899955526605
"1050","McL Ann",2012,"77",14.9724827244294,597.406004686854
"1051","McL Ann",2012,"78",14.6293425444782,630.058935854161
"1052","McL Ann",2012,"79",14.4801854656751,632.750755195568
"1053","McL Ann",2012,"80",13.857269818711,669.833723323341
"1054","McL Ann",2013,"17",14.8446450308587,596.299498721902
"1055","McL Ann",2013,"25",15.0714618698794,586.967126855756
"1056","McL Ann",2013,"34",14.9210170346891,580.717009326369
"1057","McL Ann",2013,"35",14.9890357896664,574.528804711834
"1058","McL Ann",2013,"36",15.4670894225811,515.825135336699
"1059","McL Ann",2013,"37",15.4923376814306,507.233818796903
"1060","McL Ann",2013,"38",15.0689443552337,578.657625594138
"1061","McL Ann",2013,"39",15.1212811409491,559.033258952488
"1062","McL Ann",2013,"40",14.4769531528813,652.419289656014
"1063","McL Ann",2013,"41",15.3353347262216,546.063501566907
"1064","McL Ann",2013,"42",15.0963374567543,595.741344824054
"1065","McL Ann",2013,"43",14.6431261541561,642.953432872721
"1066","McL Ann",2013,"50",15.3299369314684,527.197318271097
"1067","McL Ann",2013,"51",15.0209909744184,590.514983699374
"1068","McL Ann",2013,"52",14.7453272900651,608.40282741883
"1069","McL Ann",2013,"53",14.8773976690335,571.152016389925
"1070","McL Ann",2013,"54",14.6935799454722,622.423721890757
"1071","McL Ann",2013,"56",15.3154931789718,561.111109385126
"1072","McL Ann",2013,"57",14.7499499243065,601.035423961862
"1073","McL Ann",2013,"58",15.0553747303231,566.708614721195
"1074","McL Ann",2013,"59",14.9084729673524,603.224179473685
"1075","McL Ann",2013,"60",15.0046247048176,575.381375862924
"1076","McL Ann",2013,"61",14.5444674242854,649.665023057432
"1077","McL Ann",2013,"62",15.4220137173898,514.726738946556
"1078","McL Ann",2013,"63",15.098568897734,566.503263036455
"1079","McL Ann",2013,"64",15.2693470780224,546.805495220608
"1080","McL Ann",2013,"65",15.2280633610339,564.890687233537
"1081","McL Ann",2013,"66",15.1183066875748,555.83130986599
"1082","McL Ann",2013,"67",14.9950538696896,562.606152250574
"1083","McL Ann",2013,"68",14.228777738141,605.6232111505
"1084","McL Ann",2013,"69",15.0680264585647,576.684913017534
"1085","McL Ann",2013,"70",15.1555841299025,575.474456839362
"1086","McL Ann",2013,"71",14.4477937882367,638.322292436451
"1087","McL Ann",2013,"72",14.6088193903946,644.993922212768
"1088","McL Ann",2013,"73",14.7602315489594,638.748875851863
"1089","McL Ann",2013,"74",14.3591513832162,599.850252415999
"1090","McL Ann",2013,"75",15.0634080138265,593.71259725312
"1091","McL Ann",2013,"76",15.1833094844992,570.791525691383
"1092","McL Ann",2013,"77",15.0110161684078,585.259035050659
"1093","McL Ann",2013,"78",14.8561058022107,619.318916717342
"1094","McL Ann",2013,"79",13.9670290141268,692.977099927257
"1095","McL Ann",2013,"80",13.1401645073908,683.170948509208
"1096","McL Ann",2014,"17",15.2321915445351,632.241928906174
"1097","McL Ann",2014,"25",15.1574590619774,569.134401891256
"1098","McL Ann",2014,"34",15.3065252712715,537.661472302872
"1099","McL Ann",2014,"35",15.3923997565739,532.862562801308
"1100","McL Ann",2014,"36",15.5558840235802,503.549096317729
"1101","McL Ann",2014,"37",15.4564893916063,505.337045456905
"1102","McL Ann",2014,"38",14.9799420469868,600.943017820933
"1103","McL Ann",2014,"39",14.9243391314891,584.290038842436
"1104","McL Ann",2014,"40",15.0492602396365,577.317577701703
"1105","McL Ann",2014,"41",15.3567537082978,523.975584986201
"1106","McL Ann",2014,"42",15.2848449223087,555.07417378652
"1107","McL Ann",2014,"43",14.985888121353,586.185698793786
"1108","McL Ann",2014,"50",15.2705305929684,527.546062298957
"1109","McL Ann",2014,"51",15.0159050900251,563.082422047113
"1110","McL Ann",2014,"52",15.2000698916601,555.968111678645
"1111","McL Ann",2014,"53",14.8383169748528,584.001974423901
"1112","McL Ann",2014,"54",14.6458616343707,613.100579742955
"1113","McL Ann",2014,"56",15.4453962979879,547.735927395191
"1114","McL Ann",2014,"57",15.1762871982445,568.891214752902
"1115","McL Ann",2014,"58",15.3420660593062,544.513884521159
"1116","McL Ann",2014,"59",15.2226837903557,561.211116740942
"1117","McL Ann",2014,"60",15.3446783404587,535.462474752104
"1118","McL Ann",2014,"61",14.8519047102908,589.456397633521
"1119","McL Ann",2014,"62",15.4861764021059,505.747796998535
"1120","McL Ann",2014,"63",15.0075398659409,587.634643480037
"1121","McL Ann",2014,"64",15.2434868328954,552.271847138451
"1122","McL Ann",2014,"65",15.2326453045532,569.629180135013
"1123","McL Ann",2014,"66",15.5164900515706,504.721407185089
"1124","McL Ann",2014,"67",14.5909795374085,636.855673392796
"1125","McL Ann",2014,"68",13.475987645248,614.809916755461
"1126","McL Ann",2014,"69",15.2025071099639,557.764615143509
"1127","McL Ann",2014,"70",15.284145644217,541.605897220225
"1128","McL Ann",2014,"71",14.8443220756925,607.762961162614
"1129","McL Ann",2014,"72",14.7558366312395,614.585875222705
"1130","McL Ann",2014,"73",14.5716424724087,633.347547372749
"1131","McL Ann",2014,"74",14.2570074555379,606.445137775629
"1132","McL Ann",2014,"75",15.0698715015741,593.518884514227
"1133","McL Ann",2014,"76",15.3273254643919,537.262950444776
"1134","McL Ann",2014,"77",14.9850361432563,599.690111073259
"1135","McL Ann",2014,"78",14.8325437274359,599.393572450908
"1136","McL Ann",2014,"79",14.9516553465172,575.791602249121
"1137","McL Ann",2014,"80",13.7100861515728,602.07233344184
"1138","McL Ann",2015,"17",15.4166712766437,552.500507196773
"1139","McL Ann",2015,"25",15.0652234069951,570.467611436285
"1140","McL Ann",2015,"34",15.315869001566,539.245447989456
"1141","McL Ann",2015,"35",15.4121191838294,529.51229829754
"1142","McL Ann",2015,"36",15.5201612586982,508.422718447536
"1143","McL Ann",2015,"37",15.2524252324624,522.620146866898
"1144","McL Ann",2015,"38",14.8853819139992,596.6270657282
"1145","McL Ann",2015,"39",14.8077703345084,603.039470032543
"1146","McL Ann",2015,"40",14.9052031083102,588.685701297065
"1147","McL Ann",2015,"41",15.4296099830731,523.124261577885
"1148","McL Ann",2015,"42",15.3529240427547,544.512028732847
"1149","McL Ann",2015,"43",15.0143170090463,555.805486378661
"1150","McL Ann",2015,"50",15.2109820318532,544.457637753236
"1151","McL Ann",2015,"51",15.0793187797354,574.948357309558
"1152","McL Ann",2015,"52",15.1677442238629,559.914917244329
"1153","McL Ann",2015,"53",14.8424844947949,578.467877192843
"1154","McL Ann",2015,"54",14.6861954776901,603.1628226576
"1155","McL Ann",2015,"56",15.451760261617,551.384443105406
"1156","McL Ann",2015,"57",14.836418950694,603.551147030566
"1157","McL Ann",2015,"58",15.4379935761454,525.137908016755
"1158","McL Ann",2015,"59",15.4249948932314,525.163410259471
"1159","McL Ann",2015,"60",15.4539886727353,521.576969822552
"1160","McL Ann",2015,"61",15.0304805186981,585.879568633845
"1161","McL Ann",2015,"62",15.5107137542358,505.668128691985
"1162","McL Ann",2015,"63",15.0210228018012,593.704818497496
"1163","McL Ann",2015,"64",15.1769043754271,575.1723307202
"1164","McL Ann",2015,"65",15.3281226597146,547.84235406586
"1165","McL Ann",2015,"66",15.4500917335546,520.142134309786
"1166","McL Ann",2015,"67",14.6507021724104,619.274492082664
"1167","McL Ann",2015,"68",14.0004278338682,597.723065392467
"1168","McL Ann",2015,"69",15.2649296034524,551.193871293274
"1169","McL Ann",2015,"70",15.3470218656919,536.695529830003
"1170","McL Ann",2015,"71",14.9736877223363,580.025562332498
"1171","McL Ann",2015,"72",14.520025356918,635.689078198013
"1172","McL Ann",2015,"73",14.998362538867,576.34730189713
"1173","McL Ann",2015,"74",13.814890841046,625.95341015558
"1174","McL Ann",2015,"75",15.1000339455976,581.106563261069
"1175","McL Ann",2015,"76",15.2417910675614,543.519205958709
"1176","McL Ann",2015,"77",14.9607726605047,599.837899110855
"1177","McL Ann",2015,"78",14.9632941296726,585.105870790658
"1178","McL Ann",2015,"79",15.41335265357,520.269903042788
"1179","McL Ann",2015,"80",14.1858891188991,571.907753759984
"1180","McL Ann",2016,"17",15.250832274919,612.231961392245
"1181","McL Ann",2016,"25",14.9479979872293,590.60299596472
"1182","McL Ann",2016,"34",15.0362884098491,586.732902396333
"1183","McL Ann",2016,"35",15.4990051090556,514.724435822473
"1184","McL Ann",2016,"36",15.080644595789,545.478071091216
"1185","McL Ann",2016,"37",15.452123592429,523.714207123965
"1186","McL Ann",2016,"38",15.0993886579374,566.007483352341
"1187","McL Ann",2016,"39",15.2541497328962,557.603546059334
"1188","McL Ann",2016,"40",15.2443090987464,554.853348519735
"1189","McL Ann",2016,"41",15.0329755581237,554.325964043265
"1190","McL Ann",2016,"42",15.1577724222777,576.5069587614
"1191","McL Ann",2016,"43",14.4913818144154,642.617189772916
"1192","McL Ann",2016,"50",15.289165736904,540.677047103091
"1193","McL Ann",2016,"51",14.9578455677356,586.109425636006
"1194","McL Ann",2016,"52",14.9038642230209,595.044666109929
"1195","McL Ann",2016,"53",15.0676373275769,554.747596077988
"1196","McL Ann",2016,"54",14.4306648049944,624.448792339258
"1197","McL Ann",2016,"56",15.0539706365537,570.815832686412
"1198","McL Ann",2016,"57",15.5016022132994,521.83355190751
"1199","McL Ann",2016,"58",15.3021810082652,554.445413845358
"1200","McL Ann",2016,"59",15.2897475981263,539.227513357509
"1201","McL Ann",2016,"60",15.3963524610231,519.187797523716
"1202","McL Ann",2016,"61",14.9132717059594,609.626918645274
"1203","McL Ann",2016,"62",15.300298384529,542.934588779651
"1204","McL Ann",2016,"63",14.67079327912,624.477504285193
"1205","McL Ann",2016,"64",15.1085145889225,587.28220431691
"1206","McL Ann",2016,"65",15.2946962144957,560.195120319473
"1207","McL Ann",2016,"66",15.2840971888115,537.376273907137
"1208","McL Ann",2016,"67",14.8472371955923,563.777407586225
"1209","McL Ann",2016,"68",14.2920634233628,590.940663069278
"1210","McL Ann",2016,"69",15.2242122193349,557.350416800498
"1211","McL Ann",2016,"70",15.2775447752665,545.234466879423
"1212","McL Ann",2016,"71",14.5336262323075,623.483094629693
"1213","McL Ann",2016,"72",14.7947548499416,604.112483429315
"1214","McL Ann",2016,"73",15.0222888605765,567.788010650787
"1215","McL Ann",2016,"74",14.6676839612874,602.967814294625
"1216","McL Ann",2016,"75",15.1274510121162,572.886927597194
"1217","McL Ann",2016,"76",15.0688298043964,580.935923578711
"1218","McL Ann",2016,"77",14.9302367755837,606.112626107745
"1219","McL Ann",2016,"78",15.0125703940659,603.893720114889
"1220","McL Ann",2016,"79",14.8918188895825,593.865471121341
"1221","McL Ann",2016,"80",13.5628790883448,625.686256667619
"1222","McL Ann",2017,"17",15.2586367126974,553.897914684145
"1223","McL Ann",2017,"25",14.7018385278359,622.255853836687
"1224","McL Ann",2017,"34",14.7878871538572,617.48593540282
"1225","McL Ann",2017,"35",14.8913625135257,602.149684219608
"1226","McL Ann",2017,"36",15.1323667480905,550.922931803201
"1227","McL Ann",2017,"37",15.2517040212171,545.533721161182
"1228","McL Ann",2017,"38",15.2014760094802,564.380478071889
"1229","McL Ann",2017,"39",15.1219384296766,567.929635677667
"1230","McL Ann",2017,"40",15.2983876194799,542.709369274212
"1231","McL Ann",2017,"41",14.9538220568847,569.171203166193
"1232","McL Ann",2017,"42",14.4436077420978,694.591578443439
"1233","McL Ann",2017,"43",14.9889044903213,572.962605052134
"1234","McL Ann",2017,"50",15.3110555604619,548.534031736253
"1235","McL Ann",2017,"51",15.2724484753299,558.611533634496
"1236","McL Ann",2017,"52",14.9652897706809,583.164888883289
"1237","McL Ann",2017,"53",14.8206985981926,596.238394379812
"1238","McL Ann",2017,"54",14.6474267736514,622.115451610069
"1239","McL Ann",2017,"56",15.458243019381,535.330388788532
"1240","McL Ann",2017,"57",15.4269719871905,539.953288284213
"1241","McL Ann",2017,"58",15.2063483725874,575.762130531717
"1242","McL Ann",2017,"59",15.3390631263083,543.952054355821
"1243","McL Ann",2017,"60",15.1184136828935,546.404224589004
"1244","McL Ann",2017,"61",14.8047193645569,613.572918418251
"1245","McL Ann",2017,"62",15.4508402355991,516.838222287634
"1246","McL Ann",2017,"63",14.8253066586147,597.33740204887
"1247","McL Ann",2017,"64",15.1137405806799,573.963485555592
"1248","McL Ann",2017,"65",15.3442582475139,542.968846096684
"1249","McL Ann",2017,"66",15.0244181914804,564.415714026865
"1250","McL Ann",2017,"67",14.9517791258068,575.455212085695
"1251","McL Ann",2017,"68",14.7520539096751,603.091221995704
"1252","McL Ann",2017,"69",14.5541091942626,681.389320605387
"1253","McL Ann",2017,"70",15.2100965411256,556.588456970579
"1254","McL Ann",2017,"71",14.7980456351364,623.997836519718
"1255","McL Ann",2017,"72",14.5167605130529,645.141624049939
"1256","McL Ann",2017,"73",14.6079097685153,623.79831459224
"1257","McL Ann",2017,"74",13.9266621221253,613.089923846035
"1258","McL Ann",2017,"75",15.1358749260442,563.373830718597
"1259","McL Ann",2017,"76",15.261177873597,560.637456407637
"1260","McL Ann",2017,"77",14.7323830073199,614.437172584236
"1261","McL Ann",2017,"78",14.4940013091011,642.916744953953
"1262","McL Ann",2017,"79",14.4678737765409,638.471645392004
"1263","McL Ann",2017,"80",13.6223437335498,642.968203724736
"1264","McL Ann",2018,"17",15.3382234949739,528.875452630997
"1265","McL Ann",2018,"25",14.9472348048982,578.905318477602
"1266","McL Ann",2018,"34",14.6243303210318,630.273147303338
"1267","McL Ann",2018,"35",15.0760937057263,589.875676563499
"1268","McL Ann",2018,"36",15.31201687101,555.012334066243
"1269","McL Ann",2018,"37",15.3461724496297,537.087606684632
"1270","McL Ann",2018,"38",15.0572155436576,582.234027378113
"1271","McL Ann",2018,"39",14.9784390283698,598.819720044354
"1272","McL Ann",2018,"40",14.9248675240932,601.766467871634
"1273","McL Ann",2018,"41",15.0722992186648,570.620592244012
"1274","McL Ann",2018,"42",14.8536112096308,615.012237046761
"1275","McL Ann",2018,"43",15.1486402686759,561.771765405741
"1276","McL Ann",2018,"50",15.2537353819883,563.545233149944
"1277","McL Ann",2018,"51",15.4270428218589,530.058122196235
"1278","McL Ann",2018,"52",15.230074876281,561.611313002286
"1279","McL Ann",2018,"53",15.0506639087614,568.999621417426
"1280","McL Ann",2018,"54",14.5795259091575,622.41934625614
"1281","McL Ann",2018,"56",15.4846249084335,528.962929161148
"1282","McL Ann",2018,"57",15.4407459297026,534.148593838311
"1283","McL Ann",2018,"58",15.2451251123535,567.833581885077
