"","X","Long","Lat","site","ppt","tmax","tmean","tmin","type","year","month"
"1458",1458,-122.25,37.070389,"Swanton",1.12899994850159,22.1140003204346,15.9800004959106,9.84799957275391,"1989-06-01",NA,NA
"1459",1459,-122.25,37.070389,"Swanton",0,22.9710006713867,16.0860004425049,9.20199966430664,"1989-07-01",NA,NA
"1460",1460,-122.25,37.070389,"Swanton",0.800999999046326,22.4640007019043,16.2400016784668,10.0170001983643,"1989-08-01",NA,NA
"1461",1461,-122.25,37.070389,"Swanton",30.0909996032715,21.3659992218018,15.5250005722046,9.6850004196167,"1989-09-01",NA,NA
"1462",1462,-122.25,37.070389,"Swanton",79.7539978027344,20.8929996490479,14.5030002593994,8.11499977111816,"1989-10-01",NA,NA
"1463",1463,-122.25,37.070389,"Swanton",40.0130004882812,20.298999786377,13.0350008010864,5.77299976348877,"1989-11-01",NA,NA
"1464",1464,-122.25,37.070389,"Swanton",4.5770001411438,17.9440002441406,10.7740001678467,3.60400009155273,"1989-12-01",NA,NA
"1465",1465,-122.25,37.070389,"Swanton",118.995002746582,15.539999961853,10.0580005645752,4.57600021362305,"1990-01-01",NA,NA
"1466",1466,-122.25,37.070389,"Swanton",116.790000915527,14.7349996566772,8.97200012207031,3.21099996566772,"1990-02-01",NA,NA
"1467",1467,-122.25,37.070389,"Swanton",35.25,17.2150001525879,11.5020008087158,5.79099988937378,"1990-03-01",NA,NA
"1468",1468,-122.25,37.070389,"Swanton",15.1879997253418,18.951000213623,13.4820003509521,8.01399993896484,"1990-04-01",NA,NA
"1469",1469,-122.25,37.070389,"Swanton",99.5810012817383,19.136999130249,13.7230005264282,8.31099987030029,"1990-05-01",NA,NA
"1470",1470,-122.25,37.070389,"Swanton",1.51300001144409,21.7409992218018,15.6280012130737,9.51799964904785,"1990-06-01",NA,NA
"1471",1471,-122.25,37.070389,"Swanton",0.063000001013279,23.0410003662109,17.1750011444092,11.3100004196167,"1990-07-01",NA,NA
"1472",1472,-122.25,37.070389,"Swanton",0.0230000000447035,23.4039993286133,17.871000289917,12.3400001525879,"1990-08-01",NA,NA
"1473",1473,-122.25,37.070389,"Swanton",4.5479998588562,23.5869998931885,16.8830013275146,10.1800003051758,"1990-09-01",NA,NA
"1474",1474,-122.25,37.070389,"Swanton",9.0019998550415,22.2290000915527,14.956000328064,7.68400001525879,"1990-10-01",NA,NA
"1475",1475,-122.25,37.070389,"Swanton",14.1520004272461,18.8700008392334,12.0530004501343,5.23600006103516,"1990-11-01",NA,NA
"1476",1476,-122.25,37.070389,"Swanton",61.7299995422363,13.496000289917,7.26900053024292,1.04200005531311,"1990-12-01",NA,NA
"1477",1477,-122.25,37.070389,"Swanton",13.7749996185303,15.5170001983643,9.71700000762939,3.91799998283386,"1991-01-01",NA,NA
"1478",1478,-122.25,37.070389,"Swanton",89.3769989013672,18.3409996032715,12.03600025177,5.73299980163574,"1991-02-01",NA,NA
"1479",1479,-122.25,37.070389,"Swanton",348.717987060547,14.0670003890991,9.55500030517578,5.04300022125244,"1991-03-01",NA,NA
"1480",1480,-122.25,37.070389,"Swanton",14.6049995422363,17.0090007781982,11.2110004425049,5.41300010681152,"1991-04-01",NA,NA
"1481",1481,-122.25,37.070389,"Swanton",8.48999977111816,17.5639991760254,12.327000617981,7.09299993515015,"1991-05-01",NA,NA
"1482",1482,-122.25,37.070389,"Swanton",17.8549995422363,18.7430000305176,13.4160003662109,8.09099960327148,"1991-06-01",NA,NA
"1483",1483,-122.25,37.070389,"Swanton",0.815999984741211,21.6319999694824,16.4300003051758,11.2299995422363,"1991-07-01",NA,NA
"1484",1484,-122.25,37.070389,"Swanton",4.16400003433228,22.1119995117188,16.6570014953613,11.2030000686646,"1991-08-01",NA,NA
"1485",1485,-122.25,37.070389,"Swanton",1.05200004577637,22.0009994506836,16.1669998168945,10.335000038147,"1991-09-01",NA,NA
"1486",1486,-122.25,37.070389,"Swanton",67.431999206543,21.7919998168945,15.3830003738403,8.97500038146973,"1991-10-01",NA,NA
"1487",1487,-122.25,37.070389,"Swanton",28.6459999084473,19.4360008239746,12.8560009002686,6.27699995040894,"1991-11-01",NA,NA
"1488",1488,-122.25,37.070389,"Swanton",117.197998046875,15.789999961853,9.83400058746338,3.87800002098083,"1991-12-01",NA,NA
"1489",1489,-122.25,37.070389,"Swanton",73.5690002441406,15.9790000915527,9.81800079345703,3.65799999237061,"1992-01-01",NA,NA
"1490",1490,-122.25,37.070389,"Swanton",351.204986572266,17.5909996032715,12.3480005264282,7.10599994659424,"1992-02-01",NA,NA
"1491",1491,-122.25,37.070389,"Swanton",131.979995727539,17.3799991607666,12.8720006942749,8.36699962615967,"1992-03-01",NA,NA
"1492",1492,-122.25,37.070389,"Swanton",7.51200008392334,20.6200008392334,14.3800010681152,8.14000034332275,"1992-04-01",NA,NA
"1493",1493,-122.25,37.070389,"Swanton",0.300999999046326,20.7479991912842,15.2120008468628,9.67899990081787,"1992-05-01",NA,NA
"1494",1494,-122.25,37.070389,"Swanton",24.5590000152588,20.8409996032715,16.0300006866455,11.2209997177124,"1992-06-01",NA,NA
"1495",1495,-122.25,37.070389,"Swanton",0.303999990224838,23.0009994506836,17.617000579834,12.2349996566772,"1992-07-01",NA,NA
"1496",1496,-122.25,37.070389,"Swanton",0.762000024318695,22.9300003051758,16.4870014190674,10.0450000762939,"1992-08-01",NA,NA
"1497",1497,-122.25,37.070389,"Swanton",1.35500001907349,22.7390003204346,16.0540008544922,9.36900043487549,"1992-09-01",NA,NA
"1498",1498,-122.25,37.070389,"Swanton",60.1479988098145,22.8379993438721,16.5939998626709,10.3520002365112,"1992-10-01",NA,NA
"1499",1499,-122.25,37.070389,"Swanton",5.48899984359741,19.0249996185303,12.8250007629395,6.6269998550415,"1992-11-01",NA,NA
"1500",1500,-122.25,37.070389,"Swanton",230.772003173828,14.2019996643066,9.29400062561035,4.38800001144409,"1992-12-01",NA,NA
"1501",1501,-122.25,37.070389,"Swanton",365.420013427734,13.6940002441406,9.23100090026855,4.76999998092651,"1993-01-01",NA,NA
"1502",1502,-122.25,37.070389,"Swanton",257.622985839844,14.8109998703003,10.1110000610352,5.41300010681152,"1993-02-01",NA,NA
"1503",1503,-122.25,37.070389,"Swanton",79.359001159668,17.7649993896484,12.6770009994507,7.59000015258789,"1993-03-01",NA,NA
"1504",1504,-122.25,37.070389,"Swanton",32.1800003051758,18.0799999237061,12.3440008163452,6.60900020599365,"1993-04-01",NA,NA
"1505",1505,-122.25,37.070389,"Swanton",32.2210006713867,20.1089992523193,14.5470008850098,8.98600006103516,"1993-05-01",NA,NA
"1506",1506,-122.25,37.070389,"Swanton",17.4360008239746,22.6590003967285,16.3150005340576,9.97299957275391,"1993-06-01",NA,NA
"1507",1507,-122.25,37.070389,"Swanton",0,21.9360008239746,16.0810012817383,10.2279996871948,"1993-07-01",NA,NA
"1508",1508,-122.25,37.070389,"Swanton",0,23.9519996643066,17.6470012664795,11.3430004119873,"1993-08-01",NA,NA
"1509",1509,-122.25,37.070389,"Swanton",0.85699999332428,21.5450000762939,15.4090003967285,9.27499961853027,"1993-09-01",NA,NA
"1510",1510,-122.25,37.070389,"Swanton",19.2900009155273,22.1919994354248,15.8550004959106,9.52000045776367,"1993-10-01",NA,NA
"1511",1511,-122.25,37.070389,"Swanton",51.5639991760254,18.7670001983643,12.2800006866455,5.79300022125244,"1993-11-01",NA,NA
"1512",1512,-122.25,37.070389,"Swanton",99.8570022583008,15.6510000228882,10.0790004730225,4.50899982452393,"1993-12-01",NA,NA
"1513",1513,-122.25,37.070389,"Swanton",74.3600006103516,16.8729991912842,10.8570003509521,4.84299993515015,"1994-01-01",NA,NA
"1514",1514,-122.25,37.070389,"Swanton",217.537002563477,14.414999961853,9.28200054168701,4.15100002288818,"1994-02-01",NA,NA
"1515",1515,-122.25,37.070389,"Swanton",19.2700004577637,18.5809993743896,12.3720006942749,6.16599988937378,"1994-03-01",NA,NA
"1516",1516,-122.25,37.070389,"Swanton",52.5470008850098,17.8449993133545,12.3200006484985,6.79699993133545,"1994-04-01",NA,NA
"1517",1517,-122.25,37.070389,"Swanton",41.3330001831055,17.9729995727539,13.1550006866455,8.33800029754639,"1994-05-01",NA,NA
"1518",1518,-122.25,37.070389,"Swanton",1.17400002479553,21.4200000762939,14.7730007171631,8.12600040435791,"1994-06-01",NA,NA
"1519",1519,-122.25,37.070389,"Swanton",0,20.3600006103516,15.0480003356934,9.73600006103516,"1994-07-01",NA,NA
"1520",1520,-122.25,37.070389,"Swanton",0,22.7189998626709,15.8420009613037,8.96599960327148,"1994-08-01",NA,NA
"1521",1521,-122.25,37.070389,"Swanton",0.579999983310699,22.298999786377,16.0340003967285,9.77099990844727,"1994-09-01",NA,NA
"1522",1522,-122.25,37.070389,"Swanton",20.7560005187988,20.8099994659424,14.1620006561279,7.51599979400635,"1994-10-01",NA,NA
"1523",1523,-122.25,37.070389,"Swanton",147.341995239258,14.7200002670288,9.28000068664551,3.84100008010864,"1994-11-01",NA,NA
"1524",1524,-122.25,37.070389,"Swanton",77.2009963989258,14.1809997558594,8.94000053405762,3.70099997520447,"1994-12-01",NA,NA
"1525",1525,-122.25,37.070389,"Swanton",532.869018554688,13.9829998016357,10.9170007705688,7.85300016403198,"1995-01-01",NA,NA
"1526",1526,-122.25,37.070389,"Swanton",13.9910001754761,18.0559997558594,12.7710008621216,7.48699998855591,"1995-02-01",NA,NA
"1527",1527,-122.25,37.070389,"Swanton",346.739990234375,16.2390003204346,11.3790006637573,6.52099990844727,"1995-03-01",NA,NA
"1528",1528,-122.25,37.070389,"Swanton",71.713996887207,17.2080001831055,11.7540006637573,6.30100011825562,"1995-04-01",NA,NA
"1529",1529,-122.25,37.070389,"Swanton",62.898998260498,17.1690006256104,12.992000579834,8.81599998474121,"1995-05-01",NA,NA
"1530",1530,-122.25,37.070389,"Swanton",29.5209999084473,20.5400009155273,14.8250007629395,9.11100006103516,"1995-06-01",NA,NA
"1531",1531,-122.25,37.070389,"Swanton",0,23.5900001525879,17.5710010528564,11.5539999008179,"1995-07-01",NA,NA
"1532",1532,-122.25,37.070389,"Swanton",0,23.625,16.8040008544922,9.98400020599365,"1995-08-01",NA,NA
"1533",1533,-122.25,37.070389,"Swanton",0,22.4559993743896,16.0890007019043,9.72399997711182,"1995-09-01",NA,NA
"1534",1534,-122.25,37.070389,"Swanton",0,22.4179992675781,15.4940004348755,8.57299995422363,"1995-10-01",NA,NA
"1535",1535,-122.25,37.070389,"Swanton",3.90000009536743,20.8990001678467,14.3660011291504,7.83300018310547,"1995-11-01",NA,NA
"1536",1536,-122.25,37.070389,"Swanton",236.462997436523,16,11.4320001602173,6.86499977111816,"1995-12-01",NA,NA
"1537",1537,-122.25,37.070389,"Swanton",232.809005737305,16.1469993591309,11.1990003585815,6.25299978256226,"1996-01-01",NA,NA
"1538",1538,-122.25,37.070389,"Swanton",328.424011230469,17.1909999847412,12.496000289917,7.80299997329712,"1996-02-01",NA,NA
"1539",1539,-122.25,37.070389,"Swanton",86.1119995117188,19.1089992523193,12.6350002288818,6.16200017929077,"1996-03-01",NA,NA
"1540",1540,-122.25,37.070389,"Swanton",48.2690010070801,19.923999786377,13.5880002975464,7.25299978256226,"1996-04-01",NA,NA
"1541",1541,-122.25,37.070389,"Swanton",85.4739990234375,20.4790000915527,14.2360010147095,7.99499988555908,"1996-05-01",NA,NA
"1542",1542,-122.25,37.070389,"Swanton",1.21000003814697,21.0639991760254,14.6010007858276,8.14000034332275,"1996-06-01",NA,NA
"1543",1543,-122.25,37.070389,"Swanton",0,23.7679996490479,16.7639999389648,9.76200008392334,"1996-07-01",NA,NA
"1544",1544,-122.25,37.070389,"Swanton",0,22.8449993133545,15.9760007858276,9.10900020599365,"1996-08-01",NA,NA
"1545",1545,-122.25,37.070389,"Swanton",0,22.5170001983643,15.3800010681152,8.24499988555908,"1996-09-01",NA,NA
"1546",1546,-122.25,37.070389,"Swanton",44.4109992980957,20.9640007019043,14.3700008392334,7.77600002288818,"1996-10-01",NA,NA
"1547",1547,-122.25,37.070389,"Swanton",134.410995483398,17.9599990844727,12.5660009384155,7.17399978637695,"1996-11-01",NA,NA
"1548",1548,-122.25,37.070389,"Swanton",309.014007568359,15.4930000305176,11.1730003356934,6.85300016403198,"1996-12-01",NA,NA
"1549",1549,-122.25,37.070389,"Swanton",397.214996337891,14.875,10.6820001602173,6.48999977111816,"1997-01-01",NA,NA
"1550",1550,-122.25,37.070389,"Swanton",10.9200000762939,16.9099998474121,10.9180002212524,4.92799997329712,"1997-02-01",NA,NA
"1551",1551,-122.25,37.070389,"Swanton",14.4630002975464,20.0709991455078,12.5580005645752,5.04699993133545,"1997-03-01",NA,NA
"1552",1552,-122.25,37.070389,"Swanton",16.1229991912842,18.9890003204346,12.7370004653931,6.4850001335144,"1997-04-01",NA,NA
"1553",1553,-122.25,37.070389,"Swanton",9.30799961090088,22.6949996948242,15.8320007324219,8.9709997177124,"1997-05-01",NA,NA
"1554",1554,-122.25,37.070389,"Swanton",7.97599983215332,21.4290008544922,15.0530004501343,8.67899990081787,"1997-06-01",NA,NA
"1555",1555,-122.25,37.070389,"Swanton",0.493000000715256,22.6420001983643,16.3340015411377,10.0279998779297,"1997-07-01",NA,NA
"1556",1556,-122.25,37.070389,"Swanton",20.5310001373291,23.5359992980957,17.2980003356934,11.0629997253418,"1997-08-01",NA,NA
"1557",1557,-122.25,37.070389,"Swanton",2.92499995231628,24.9820003509521,18.1110000610352,11.2410001754761,"1997-09-01",NA,NA
"1558",1558,-122.25,37.070389,"Swanton",27.5,21.4990005493164,14.702000617981,7.90500020980835,"1997-10-01",NA,NA
"1559",1559,-122.25,37.070389,"Swanton",218.731994628906,19.2730007171631,13.701000213623,8.13000011444092,"1997-11-01",NA,NA
"1560",1560,-122.25,37.070389,"Swanton",97.9820022583008,15.7530002593994,10.2540006637573,4.75600004196167,"1997-12-01",NA,NA
"1561",1561,-122.25,37.070389,"Swanton",374.904998779297,15.3929996490479,11.4330005645752,7.47499990463257,"1998-01-01",NA,NA
"1562",1562,-122.25,37.070389,"Swanton",571.780029296875,14.2110004425049,10.3880004882812,6.56599998474121,"1998-02-01",NA,NA
"1563",1563,-122.25,37.070389,"Swanton",100.358001708984,17.0109996795654,11.6760005950928,6.34200000762939,"1998-03-01",NA,NA
"1564",1564,-122.25,37.070389,"Swanton",85.1179962158203,16.8250007629395,11.4870004653931,6.14900016784668,"1998-04-01",NA,NA
"1565",1565,-122.25,37.070389,"Swanton",135.729995727539,17.1520004272461,12.5520009994507,7.9539999961853,"1998-05-01",NA,NA
"1566",1566,-122.25,37.070389,"Swanton",8.77799987792969,19.1949996948242,14.5870008468628,9.98099994659424,"1998-06-01",NA,NA
"1567",1567,-122.25,37.070389,"Swanton",1.41199994087219,21.4589996337891,15.9020004272461,10.3479995727539,"1998-07-01",NA,NA
"1568",1568,-122.25,37.070389,"Swanton",0,23.4669990539551,16.7100009918213,9.95400047302246,"1998-08-01",NA,NA
"1569",1569,-122.25,37.070389,"Swanton",7.97499990463257,22.0189990997314,16.1400012969971,10.2629995346069,"1998-09-01",NA,NA
"1570",1570,-122.25,37.070389,"Swanton",23.7469997406006,20.2919998168945,13.6690006256104,7.0460000038147,"1998-10-01",NA,NA
"1571",1571,-122.25,37.070389,"Swanton",111.101997375488,16.7660007476807,11.4040002822876,6.04300022125244,"1998-11-01",NA,NA
"1572",1572,-122.25,37.070389,"Swanton",82.4570007324219,14.6579999923706,9.01600074768066,3.37599992752075,"1998-12-01",NA,NA
"1573",1573,-122.25,37.070389,"Swanton",191.473999023438,16.1219997406006,10.2160005569458,4.31099987030029,"1999-01-01",NA,NA
"1574",1574,-122.25,37.070389,"Swanton",237.667007446289,14.6389999389648,9.29600048065186,3.95499992370605,"1999-02-01",NA,NA
"1575",1575,-122.25,37.070389,"Swanton",101.166000366211,14.6350002288818,9.49000072479248,4.34600019454956,"1999-03-01",NA,NA
"1576",1576,-122.25,37.070389,"Swanton",72.5690002441406,16.9479999542236,11.2500009536743,5.55299997329712,"1999-04-01",NA,NA
"1577",1577,-122.25,37.070389,"Swanton",3.16599988937378,16.826000213623,11.5940008163452,6.36399984359741,"1999-05-01",NA,NA
"1578",1578,-122.25,37.070389,"Swanton",8.67500019073486,19.128999710083,13.5310010910034,7.93400001525879,"1999-06-01",NA,NA
"1579",1579,-122.25,37.070389,"Swanton",0,21.7360000610352,15.7160005569458,9.69799995422363,"1999-07-01",NA,NA
"1580",1580,-122.25,37.070389,"Swanton",6.07999992370605,22.0300006866455,16.2150001525879,10.4010000228882,"1999-08-01",NA,NA
"1581",1581,-122.25,37.070389,"Swanton",5.53700017929077,22.1979999542236,16.0630016326904,9.92899990081787,"1999-09-01",NA,NA
"1582",1582,-122.25,37.070389,"Swanton",10.3079996109009,22.7530002593994,15.6450004577637,8.53899955749512,"1999-10-01",NA,NA
"1583",1583,-122.25,37.070389,"Swanton",75.838996887207,18.8239994049072,13.3450002670288,7.86899995803833,"1999-11-01",NA,NA
"1584",1584,-122.25,37.070389,"Swanton",19.2679996490479,17.1940002441406,10.6520004272461,4.1100001335144,"1999-12-01",NA,NA
"1585",1585,-122.25,37.070389,"Swanton",300.497985839844,14.6560001373291,10.2680006027222,5.88000011444092,"2000-01-01",NA,NA
"1586",1586,-122.25,37.070389,"Swanton",400.35400390625,15.2019996643066,11.0920009613037,6.98400020599365,"2000-02-01",NA,NA
"1587",1587,-122.25,37.070389,"Swanton",68.1429977416992,17.0410003662109,11.2640008926392,5.48899984359741,"2000-03-01",NA,NA
"1588",1588,-122.25,37.070389,"Swanton",59.0480003356934,18.8899993896484,12.9310007095337,6.97499990463257,"2000-04-01",NA,NA
"1589",1589,-122.25,37.070389,"Swanton",32.9140014648438,20.1450004577637,14.3380002975464,8.5319995880127,"2000-05-01",NA,NA
"1590",1590,-122.25,37.070389,"Swanton",9.74899959564209,21.6200008392334,15.734001159668,9.84899997711182,"2000-06-01",NA,NA
"1591",1591,-122.25,37.070389,"Swanton",0,20.9720001220703,15.2170009613037,9.46300029754639,"2000-07-01",NA,NA
"1592",1592,-122.25,37.070389,"Swanton",2.37599992752075,22.4720001220703,15.9650011062622,9.45899963378906,"2000-08-01",NA,NA
"1593",1593,-122.25,37.070389,"Swanton",25.1089992523193,23.5060005187988,16.6040000915527,9.70300006866455,"2000-09-01",NA,NA
"1594",1594,-122.25,37.070389,"Swanton",114.697998046875,19.5219993591309,14.2900009155273,9.05900001525879,"2000-10-01",NA,NA
"1595",1595,-122.25,37.070389,"Swanton",21.3729991912842,16.798999786377,10.4740009307861,4.15199995040894,"2000-11-01",NA,NA
"1596",1596,-122.25,37.070389,"Swanton",25.0170001983643,17.2310009002686,11.4150009155273,5.60099983215332,"2000-12-01",NA,NA
"1597",1597,-122.25,37.070389,"Swanton",168.324005126953,15.0839996337891,9.45100021362305,3.8199999332428,"2001-01-01",NA,NA
"1598",1598,-122.25,37.070389,"Swanton",226.317001342773,14.7239999771118,9.75700092315674,4.79199981689453,"2001-02-01",NA,NA
"1599",1599,-122.25,37.070389,"Swanton",75.3840026855469,17.8309993743896,12.1820001602173,6.53499984741211,"2001-03-01",NA,NA
"1600",1600,-122.25,37.070389,"Swanton",62.0449981689453,15.835000038147,10.2880001068115,4.74200010299683,"2001-04-01",NA,NA
"1601",1601,-122.25,37.070389,"Swanton",0,21.3229999542236,14.7910003662109,8.26099967956543,"2001-05-01",NA,NA
"1602",1602,-122.25,37.070389,"Swanton",3.61700010299683,22.3320007324219,15.3840007781982,8.4370002746582,"2001-06-01",NA,NA
"1603",1603,-122.25,37.070389,"Swanton",2.09699988365173,21.2590007781982,15.7980003356934,10.3380002975464,"2001-07-01",NA,NA
"1604",1604,-122.25,37.070389,"Swanton",0.813000023365021,21.9740009307861,15.7240009307861,9.47599983215332,"2001-08-01",NA,NA
"1605",1605,-122.25,37.070389,"Swanton",3.22399997711182,21.4109992980957,15.2000007629395,8.99100017547607,"2001-09-01",NA,NA
"1606",1606,-122.25,37.070389,"Swanton",19.9130001068115,21.75,15.3930006027222,9.03600025177002,"2001-10-01",NA,NA
"1607",1607,-122.25,37.070389,"Swanton",146.438995361328,18.3010005950928,12.9770002365112,7.65399980545044,"2001-11-01",NA,NA
"1608",1608,-122.25,37.070389,"Swanton",259.867004394531,14.125,10.0090007781982,5.89300012588501,"2001-12-01",NA,NA
"1609",1609,-122.25,37.070389,"Swanton",66.0080032348633,14.2379999160767,8.88400077819824,3.53200006484985,"2002-01-01",NA,NA
"1610",1610,-122.25,37.070389,"Swanton",74.9779968261719,17.4930000305176,11.2170009613037,4.94299983978271,"2002-02-01",NA,NA
"1611",1611,-122.25,37.070389,"Swanton",83.3619995117188,16.7889995574951,10.7500009536743,4.71299982070923,"2002-03-01",NA,NA
"1612",1612,-122.25,37.070389,"Swanton",13.4440002441406,17.2169990539551,12.0880002975464,6.96000003814697,"2002-04-01",NA,NA
"1613",1613,-122.25,37.070389,"Swanton",27.5359992980957,17.9389991760254,12.3860006332397,6.83599996566772,"2002-05-01",NA,NA
"1614",1614,-122.25,37.070389,"Swanton",0.930999994277954,20.1770000457764,14.1880006790161,8.19999980926514,"2002-06-01",NA,NA
"1615",1615,-122.25,37.070389,"Swanton",0,22.4619998931885,16.0030002593994,9.54500007629395,"2002-07-01",NA,NA
"1616",1616,-122.25,37.070389,"Swanton",0.291999995708466,22.1480007171631,15.9350004196167,9.72399997711182,"2002-08-01",NA,NA
"1617",1617,-122.25,37.070389,"Swanton",0,23.1459999084473,16.1900005340576,9.23600006103516,"2002-09-01",NA,NA
"1618",1618,-122.25,37.070389,"Swanton",0.00400000018998981,20.1909999847412,14.0170001983643,7.84499979019165,"2002-10-01",NA,NA
"1619",1619,-122.25,37.070389,"Swanton",103.53800201416,20.4230003356934,13.7310009002686,7.03999996185303,"2002-11-01",NA,NA
"1620",1620,-122.25,37.070389,"Swanton",374.153991699219,15.2629995346069,10.69700050354,6.13399982452393,"2002-12-01",NA,NA
"1621",1621,-122.25,37.070389,"Swanton",45.6279983520508,18.6079998016357,13.363000869751,8.11900043487549,"2003-01-01",NA,NA
"1622",1622,-122.25,37.070389,"Swanton",70.8570022583008,16.5729999542236,10.9020004272461,5.23299980163574,"2003-02-01",NA,NA
"1623",1623,-122.25,37.070389,"Swanton",39.6529998779297,17.9860000610352,11.8420009613037,5.69899988174438,"2003-03-01",NA,NA
"1624",1624,-122.25,37.070389,"Swanton",135.651000976562,15.6909999847412,10.7610006332397,5.83199977874756,"2003-04-01",NA,NA
"1625",1625,-122.25,37.070389,"Swanton",21.9009990692139,18.7250003814697,13.2520008087158,7.78000020980835,"2003-05-01",NA,NA
"1626",1626,-122.25,37.070389,"Swanton",2.73799991607666,20.8500003814697,15.3800010681152,9.91199970245361,"2003-06-01",NA,NA
"1627",1627,-122.25,37.070389,"Swanton",0,22.9120006561279,16.3850002288818,9.85900020599365,"2003-07-01",NA,NA
"1628",1628,-122.25,37.070389,"Swanton",0,23.5389995574951,17.367000579834,11.1969995498657,"2003-08-01",NA,NA
"1629",1629,-122.25,37.070389,"Swanton",2.65100002288818,23.7450008392334,17.2100009918213,10.6759996414185,"2003-09-01",NA,NA
"1630",1630,-122.25,37.070389,"Swanton",0.833000004291534,22.8880004882812,16.0790004730225,9.27000045776367,"2003-10-01",NA,NA
"1631",1631,-122.25,37.070389,"Swanton",69.2259979248047,16.6410007476807,11.2510004043579,5.86199998855591,"2003-11-01",NA,NA
"1632",1632,-122.25,37.070389,"Swanton",232.852005004883,14.8760004043579,10.6770000457764,6.47800016403198,"2003-12-01",NA,NA
"1633",1633,-122.25,37.070389,"Swanton",93.9619979858398,14.8979997634888,10.0090007781982,5.12200021743774,"2004-01-01",NA,NA
"1634",1634,-122.25,37.070389,"Swanton",224.811004638672,15.0799999237061,10.1710004806519,5.26200008392334,"2004-02-01",NA,NA
"1635",1635,-122.25,37.070389,"Swanton",26.3020000457764,21.5310001373291,14.4130010604858,7.29699993133545,"2004-03-01",NA,NA
"1636",1636,-122.25,37.070389,"Swanton",6.60900020599365,19.3120002746582,13.0930004119873,6.87599992752075,"2004-04-01",NA,NA
"1637",1637,-122.25,37.070389,"Swanton",2.54900002479553,19.7870006561279,13.8970003128052,8.00899982452393,"2004-05-01",NA,NA
"1638",1638,-122.25,37.070389,"Swanton",1.02900004386902,20.9979991912842,15.0670003890991,9.13899993896484,"2004-06-01",NA,NA
"1639",1639,-122.25,37.070389,"Swanton",0.046000000089407,22.4179992675781,16.8229999542236,11.2290000915527,"2004-07-01",NA,NA
"1640",1640,-122.25,37.070389,"Swanton",1.04200005531311,23.1790008544922,17.1710014343262,11.1639995574951,"2004-08-01",NA,NA
"1641",1641,-122.25,37.070389,"Swanton",4.54099988937378,24.5200004577637,16.3889999389648,8.25899982452393,"2004-09-01",NA,NA
"1642",1642,-122.25,37.070389,"Swanton",137.651000976562,20.1060009002686,14.2800006866455,8.45400047302246,"2004-10-01",NA,NA
"1643",1643,-122.25,37.070389,"Swanton",49.3219985961914,17.4750003814697,11.8760004043579,6.27799987792969,"2004-11-01",NA,NA
"1644",1644,-122.25,37.070389,"Swanton",219.822998046875,16.2870006561279,10.7320003509521,5.17799997329712,"2004-12-01",NA,NA
"1645",1645,-122.25,37.070389,"Swanton",164.994003295898,15.5139999389648,10.3800001144409,5.24700021743774,"2005-01-01",NA,NA
"1646",1646,-122.25,37.070389,"Swanton",155.455001831055,16.6609992980957,11.8350009918213,7.01000022888184,"2005-02-01",NA,NA
"1647",1647,-122.25,37.070389,"Swanton",149.22900390625,18.2940006256104,12.8790006637573,7.46500015258789,"2005-03-01",NA,NA
"1648",1648,-122.25,37.070389,"Swanton",62.193000793457,17.9179992675781,11.8490009307861,5.78299999237061,"2005-04-01",NA,NA
"1649",1649,-122.25,37.070389,"Swanton",52.5740013122559,19.6809997558594,14.3750009536743,9.06999969482422,"2005-05-01",NA,NA
"1650",1650,-122.25,37.070389,"Swanton",29.5599994659424,19.7569999694824,14.4000005722046,9.04300022125244,"2005-06-01",NA,NA
"1651",1651,-122.25,37.070389,"Swanton",0.493000000715256,22.6200008392334,16.4230003356934,10.2279996871948,"2005-07-01",NA,NA
"1652",1652,-122.25,37.070389,"Swanton",0,22.3880004882812,16.076000213623,9.76500034332275,"2005-08-01",NA,NA
"1653",1653,-122.25,37.070389,"Swanton",5.85200023651123,21.0709991455078,14.871000289917,8.67300033569336,"2005-09-01",NA,NA
"1654",1654,-122.25,37.070389,"Swanton",8.82400035858154,20.4750003814697,13.826000213623,7.17799997329712,"2005-10-01",NA,NA
"1655",1655,-122.25,37.070389,"Swanton",35.923999786377,20.3390007019043,13.6830005645752,7.02899980545044,"2005-11-01",NA,NA
"1656",1656,-122.25,37.070389,"Swanton",299.397003173828,15.9280004501343,11.0920009613037,6.25699996948242,"2005-12-01",NA,NA
"1657",1657,-122.25,37.070389,"Swanton",184.779998779297,15.6660003662109,10.2850008010864,4.90500020980835,"2006-01-01",NA,NA
"1658",1658,-122.25,37.070389,"Swanton",106.323997497559,17.7180004119873,10.9320001602173,4.14699983596802,"2006-02-01",NA,NA
"1659",1659,-122.25,37.070389,"Swanton",243.727005004883,13.6409997940063,9.19600009918213,4.75299978256226,"2006-03-01",NA,NA
"1660",1660,-122.25,37.070389,"Swanton",186.016998291016,16.0149993896484,11.7600002288818,7.50699996948242,"2006-04-01",NA,NA
"1661",1661,-122.25,37.070389,"Swanton",16.8360004425049,19.6599998474121,13.9910011291504,8.32299995422363,"2006-05-01",NA,NA
"1662",1662,-122.25,37.070389,"Swanton",1.03299999237061,21.9360008239746,16.1040000915527,10.2720003128052,"2006-06-01",NA,NA
